cod_siruta,cod_judet,denumire_judet,tip_uat,tip_uat_abrev,denumire_uat
68529,16,DAMBOVITA,14,C,COMUNA PRODULESTI
68565,16,DAMBOVITA,14,C,COMUNA PUCHENI
179891,16,DAMBOVITA,14,C,COMUNA RACIU
179926,16,DAMBOVITA,14,C,COMUNA RASCAETI
179917,16,DAMBOVITA,14,C,COMUNA RAU ALB
65431,16,DAMBOVITA,14,C,COMUNA RAZVAD
68716,16,DAMBOVITA,14,C,COMUNA RUNCU
68789,16,DAMBOVITA,14,C,COMUNA SALCIOARA
68887,16,DAMBOVITA,14,C,COMUNA SELARU
105142,16,DAMBOVITA,14,C,COMUNA SLOBOZIA MOARA
65477,16,DAMBOVITA,14,C,COMUNA SOTANGA
105534,16,DAMBOVITA,14,C,COMUNA TARTASESTI
68921,16,DAMBOVITA,14,C,COMUNA TATARANI
68976,16,DAMBOVITA,14,C,COMUNA ULIESTI
65501,16,DAMBOVITA,14,C,COMUNA ULMI
69250,16,DAMBOVITA,14,C,COMUNA VACARESTI
69170,16,DAMBOVITA,14,C,COMUNA VALEA MARE
69063,16,DAMBOVITA,14,C,COMUNA VALEALUNGA
69303,16,DAMBOVITA,14,C,COMUNA VALENI DAMBOVITA
69447,16,DAMBOVITA,14,C,COMUNA VARFURI
69330,16,DAMBOVITA,14,C,COMUNA VISINA
69394,16,DAMBOVITA,14,C,COMUNA VISINESTI
179711,16,DAMBOVITA,14,C,COMUNA VLADENI
69526,16,DAMBOVITA,14,C,COMUNA VOINESTI
179640,16,DAMBOVITA,14,C,COMUNA VULCANA PANDELE
69615,16,DAMBOVITA,14,C,COMUNA VULCANA BAI
163,17,DOLJ,11,CJ,CONSILIUL JUDETEAN
69900,17,DOLJ,12,M,CRAIOVA
70352,17,DOLJ,12,M,CALAFAT
70316,17,DOLJ,12,M,BAILESTI
70879,17,DOLJ,13,O,BECHET
72007,17,DOLJ,13,O,DABULENI
70414,17,DOLJ,13,O,FILIASI
70502,17,DOLJ,13,O,SEGARCEA
70520,17,DOLJ,14,C,AFUMATI
70566,17,DOLJ,14,C,ALMAJ
70637,17,DOLJ,14,C,AMARASTII DE JOS
70673,17,DOLJ,14,C,AMARASTII DE SUS
70726,17,DOLJ,14,C,APELE VII
70744,17,DOLJ,14,C,ARGETOAIA
70897,17,DOLJ,14,C,BISTRET
70940,17,DOLJ,14,C,BIRCA
70968,17,DOLJ,14,C,BOTOSESTI-PAIA
70986,17,DOLJ,14,C,BRABOVA
71055,17,DOLJ,14,C,BRADESTI
71126,17,DOLJ,14,C,BRALOSTITA
71199,17,DOLJ,14,C,BRATOVOIESTI
71260,17,DOLJ,14,C,BREASTA
69964,17,DOLJ,14,C,BUCOVAT
71340,17,DOLJ,14,C,BULZESTI
71457,17,DOLJ,14,C,CALOPAR
71518,17,DOLJ,14,C,CARAULA
71536,17,DOLJ,14,C,CARPEN
71572,17,DOLJ,14,C,CASTRANOVA
74842,17,DOLJ,14,C,CATANE
71607,17,DOLJ,14,C,CALARASI
71634,17,DOLJ,14,C,CELARU
71698,17,DOLJ,14,C,CERAT
71723,17,DOLJ,14,C,CERNATESTI
71787,17,DOLJ,14,C,CETATE
71812,17,DOLJ,14,C,CIOROIASI
71858,17,DOLJ,14,C,CIUPERCENII NOI
74859,17,DOLJ,14,C,CARCEA
74867,17,DOLJ,14,C,CARNA
71885,17,DOLJ,14,C,COSOVENI
71910,17,DOLJ,14,C,COTOFENII DIN DOS
74875,17,DOLJ,14,C,COTOFENII DIN FATA
71956,17,DOLJ,14,C,DANETI
72034,17,DOLJ,14,C,DESA
72052,17,DOLJ,14,C,DIOSTI
72098,17,DOLJ,14,C,DOBRESTI
74883,17,DOLJ,14,C,DOBROTESTI
72150,17,DOLJ,14,C,DRAGOTESTI
72221,17,DOLJ,14,C,DRANIC
72276,17,DOLJ,14,C,FARCAS
72383,17,DOLJ,14,C,GALICEA MARE
74891,17,DOLJ,14,C,GALICIUICA
72409,17,DOLJ,14,C,GHERCESTI
74907,17,DOLJ,14,C,GHIDICI
74915,17,DOLJ,14,C,GHINDENI
72463,17,DOLJ,14,C,GIGHERA
72506,17,DOLJ,14,C,GIUBEGA
72533,17,DOLJ,14,C,GIURGITA
72579,17,DOLJ,14,C,GINGIOVA
72604,17,DOLJ,14,C,GOGOSU
72640,17,DOLJ,14,C,GOICEA
72677,17,DOLJ,14,C,GOIESTI
72819,17,DOLJ,14,C,GRECESTI
70094,17,DOLJ,14,C,ISALNITA
72882,17,DOLJ,14,C,IZVOARE
74923,17,DOLJ,14,C,INTORSURA
72926,17,DOLJ,14,C,LEU
72953,17,DOLJ,14,C,LIPOVU
72980,17,DOLJ,14,C,MACESU DE JOS
73013,17,DOLJ,14,C,MACESU DE SUS
73031,17,DOLJ,14,C,MAGLAVIT
73068,17,DOLJ,14,C,MALU MARE
73102,17,DOLJ,14,C,MELINESTI
73246,17,DOLJ,14,C,MISCHII
73317,17,DOLJ,14,C,MIRSANI
73335,17,DOLJ,14,C,MOTATEI
73371,17,DOLJ,14,C,MURGASI
73460,17,DOLJ,14,C,NEGOI
73503,17,DOLJ,14,C,ORODEL
73567,17,DOLJ,14,C,OSTROVENI
73594,17,DOLJ,14,C,PERISOR
73629,17,DOLJ,14,C,PIELESTI
73665,17,DOLJ,14,C,PISCU VECHI
73709,17,DOLJ,14,C,PLENITA
74931,17,DOLJ,14,C,PLESOI
73736,17,DOLJ,14,C,POIANA MARE
70110,17,DOLJ,14,C,PODARI
73772,17,DOLJ,14,C,PREDESTI
73852,17,DOLJ,14,C,RADOVAN
73905,17,DOLJ,14,C,RAST
73923,17,DOLJ,14,C,ROBANESTI
74949,17,DOLJ,14,C,ROJISTE
73996,17,DOLJ,14,C,SADOVA
74028,17,DOLJ,14,C,SALCUTA
74073,17,DOLJ,14,C,SCAIESTI
74108,17,DOLJ,14,C,SEACA DE CIMP
74135,17,DOLJ,14,C,SEACA DE PADURE
74171,17,DOLJ,14,C,SECU
74224,17,DOLJ,14,C,SILISTEA CRUCII
74242,17,DOLJ,14,C,SOPOT
70174,17,DOLJ,14,C,SIMNICU DE SUS
74956,17,DOLJ,14,C,TALPAS
74322,17,DOLJ,14,C,TEASC
74359,17,DOLJ,14,C,TERPEZITA
74411,17,DOLJ,14,C,TESLUI
74509,17,DOLJ,14,C,TUGLUI
74536,17,DOLJ,14,C,UNIREA
74554,17,DOLJ,14,C,URZICUTA
74581,17,DOLJ,14,C,VALEA STANCIULUI
74616,17,DOLJ,14,C,VELA
74705,17,DOLJ,14,C,VERBITA
74732,17,DOLJ,14,C,VARTOP
74750,17,DOLJ,14,C,VARVORU DE JOS
172,18,GALATI,11,CJ,CONSILIUL JUDETEAN
75098,18,GALATI,12,M,MUNICIPIUL GALATI
75203,18,GALATI,12,M,MUNICIPIUL TECUCI
75338,18,GALATI,13,O,ORAS BERESTI
75472,18,GALATI,13,O,ORAS TARGU BUJOR
75515,18,GALATI,14,C,BARCEA
75542,18,GALATI,14,C,BALABANESTI
75613,18,GALATI,14,C,BALASESTI
75668,18,GALATI,14,C,BALENI
75686,18,GALATI,14,C,BANEASA
75356,18,GALATI,14,C,BERESTI-MERIA
75711,18,GALATI,14,C,BRANISTEA
75766,18,GALATI,14,C,BRAHASESTI
75819,18,GALATI,14,C,BUCIUMENI
75864,18,GALATI,14,C,CAVADINESTI
75917,18,GALATI,14,C,CERTESTI
76004,18,GALATI,14,C,CORNI
75953,18,GALATI,14,C,COROD
76040,18,GALATI,14,C,COSMESTI
76111,18,GALATI,14,C,COSTACHE NEGRI
76139,18,GALATI,14,C,CUCA
76157,18,GALATI,14,C,CUDALBI
77595,18,GALATI,14,C,CUZA VODA
75221,18,GALATI,14,C,DRAGANESTI
76175,18,GALATI,14,C,DRAGUSENI
76255,18,GALATI,14,C,FIRTANESTI
76282,18,GALATI,14,C,FOLTESTI
76317,18,GALATI,14,C,FRUMUSITA
76353,18,GALATI,14,C,FUNDENI
76406,18,GALATI,14,C,GHIDIGENI
76497,18,GALATI,14,C,GOHOR
76558,18,GALATI,14,C,GRIVITA
76585,18,GALATI,14,C,INDEPENDENTA
76601,18,GALATI,14,C,IVESTI
76638,18,GALATI,14,C,JORASTI
76674,18,GALATI,14,C,LIESTI
76692,18,GALATI,14,C,MATCA
76718,18,GALATI,14,C,MASTACANI
76745,18,GALATI,14,C,MOVILENI
75258,18,GALATI,14,C,MUNTENI
76763,18,GALATI,14,C,NAMOLOASA
77579,18,GALATI,14,C,NEGRILESTI
76807,18,GALATI,14,C,NICORESTI
76932,18,GALATI,14,C,OANCEA
76969,18,GALATI,14,C,PECHEA
76996,18,GALATI,14,C,PISCU
77587,18,GALATI,14,C,POIANA
77028,18,GALATI,14,C,PRIPONESTI
77561,18,GALATI,14,C,RADESTI
77082,18,GALATI,14,C,REDIU
77153,18,GALATI,14,C,SCHELA
77126,18,GALATI,14,C,SCINTEESTI
77180,18,GALATI,14,C,SLOBOZIA-CONACHI
77224,18,GALATI,14,C,SMIRDAN
77260,18,GALATI,14,C,SMULTI
77288,18,GALATI,14,C,SUCEVENI
77601,18,GALATI,14,C,SUHURLUI
75114,18,GALATI,14,C,SENDRENI
77313,18,GALATI,14,C,TUDOR-VLADIMIRESCU
77331,18,GALATI,14,C,TULUCESTI
77377,18,GALATI,14,C,TEPU
77402,18,GALATI,14,C,UMBRARESTI
77475,18,GALATI,14,C,VALEA-MARULUI
75150,18,GALATI,14,C,VINATORI
77509,18,GALATI,14,C,VIRLEZI
77536,18,GALATI,14,C,VLADESTI
528,19,GIURGIU,11,CJ,CONSILIUL JUDETEAN
100521,19,GIURGIU,12,M,Consiliul Municipal Giurgiu
104136,19,GIURGIU,13,O,Mihailesti
101190,19,GIURGIU,13,O,Bolintin Vale
100781,19,GIURGIU,14,C,Adunatii Copaceni
101001,19,GIURGIU,14,C,Baneasa
101163,19,GIURGIU,14,C,Bolintin Deal
101378,19,GIURGIU,14,C,Bucsani
101519,19,GIURGIU,14,C,Bulbucata
101617,19,GIURGIU,14,C,Buturugeni
101662,19,GIURGIU,14,C,Calugareni
101984,19,GIURGIU,14,C,Clejani
102071,19,GIURGIU,14,C,Colibasi
102106,19,GIURGIU,14,C,Comana
102348,19,GIURGIU,14,C,Crevedia Mare
102446,19,GIURGIU,14,C,Daia
102794,19,GIURGIU,14,C,Floresti Stoenesti
102909,19,GIURGIU,14,C,Fratesti
103087,19,GIURGIU,14,C,Gaiseni
103194,19,GIURGIU,14,C,Gaujani
103238,19,GIURGIU,14,C,Ghimpati
103309,19,GIURGIU,14,C,Gogosari
103372,19,GIURGIU,14,C,Gostinari
103354,19,GIURGIU,14,C,Gostinu
103407,19,GIURGIU,14,C,Gradinari
103470,19,GIURGIU,14,C,Greaca
103639,19,GIURGIU,14,C,Hotarele
103693,19,GIURGIU,14,C,Iepuresti
103899,19,GIURGIU,14,C,Izvoarele
103997,19,GIURGIU,14,C,Joita
104047,19,GIURGIU,14,C,Letca Noua
104118,19,GIURGIU,14,C,Mihai Bravu
104225,19,GIURGIU,14,C,Marsa
104485,19,GIURGIU,14,C,Ogrezeni
104519,19,GIURGIU,14,C,Oinacu
104680,19,GIURGIU,14,C,Prundu
104715,19,GIURGIU,14,C,Putineiu
104788,19,GIURGIU,14,C,Rasuceni
104831,19,GIURGIU,14,C,Roata de Jos
104975,19,GIURGIU,14,C,Schitu
105106,19,GIURGIU,14,C,Singureni
100549,19,GIURGIU,14,C,Slobozia
105295,19,GIURGIU,14,C,Stanesti
105348,19,GIURGIU,14,C,Stoenesti
154709,19,GIURGIU,14,C,Toporu
105623,19,GIURGIU,14,C,Ulmi
105776,19,GIURGIU,14,C,Valea Dragului
105874,19,GIURGIU,14,C,Varasti
105909,19,GIURGIU,14,C,Vedea
105972,19,GIURGIU,14,C,Vanatorii Mici
179739,19,GIURGIU,14,C,Malu
179748,19,GIURGIU,14,C,Cosoba
179757,19,GIURGIU,14,C,Heresti
179766,19,GIURGIU,14,C,Isvoarele
179775,19,GIURGIU,14,C,Sabareni
181,20,GORJ,11,CJ,CONSILIUL JUDETEAN
77812,20,GORJ,12,M,TG-JIU
78141,20,GORJ,12,M,MOTRU
78258,20,GORJ,13,O,NOVACI
78329,20,GORJ,13,O,TG-CARBUNESTI
78454,20,GORJ,13,O,TICLENI
82895,20,GORJ,13,O,ROVINARI
79308,20,GORJ,13,O,BUMBESTI-JIU
82430,20,GORJ,13,O,TISMANA
82617,20,GORJ,13,O,TURCENI
78472,20,GORJ,14,C,ALBENI
78542,20,GORJ,14,C,ALIMPESTI
78604,20,GORJ,14,C,ANINOASA
78668,20,GORJ,14,C,ARCANI
78711,20,GORJ,14,C,BAIA DE FIER
78748,20,GORJ,14,C,BALANESTI
78828,20,GORJ,14,C,BARBATESTI
78873,20,GORJ,14,C,BENGESTI CIOCADIA
78926,20,GORJ,14,C,BERLESTI
79004,20,GORJ,14,C,BILTENI
79077,20,GORJ,14,C,BOLBOSI
79157,20,GORJ,14,C,BORASCU
79237,20,GORJ,14,C,BRANESTI
78016,20,GORJ,14,C,DRAGUTESTI
79362,20,GORJ,14,C,BUMBESTI PITIC
79406,20,GORJ,14,C,BUSTUCHIN
79497,20,GORJ,14,C,CAPRENI
79585,20,GORJ,14,C,CATUNELE
79656,20,GORJ,14,C,CIUPERCENI
79736,20,GORJ,14,C,CILNIC
79834,20,GORJ,14,C,CRASNA
79932,20,GORJ,14,C,CRUSET
80043,20,GORJ,14,C,DANCIULESTI
80123,20,GORJ,14,C,DANESTI
80249,20,GORJ,14,C,DRAGOTESTI
80285,20,GORJ,14,C,FARCASESTI
80365,20,GORJ,14,C,GLOGOVA
80427,20,GORJ,14,C,GODINESTI
80506,20,GORJ,14,C,HUREZANI
80560,20,GORJ,14,C,IONESTI
80613,20,GORJ,14,C,JUPINESTI
80677,20,GORJ,14,C,LELESTI
80711,20,GORJ,14,C,LICURICI
80766,20,GORJ,14,C,LOGRESTI
80846,20,GORJ,14,C,MATASARI
80908,20,GORJ,14,C,MUSETESTI
80980,20,GORJ,14,C,NEGOMIR
81095,20,GORJ,14,C,PADES
81184,20,GORJ,14,C,PESTISANI
81380,20,GORJ,14,C,POLOVRAGI
81264,20,GORJ,14,C,PLOPSORU
81415,20,GORJ,14,C,PRIGORIA
81497,20,GORJ,14,C,ROSIA DE AMARADIA
81576,20,GORJ,14,C,RUNCU
81656,20,GORJ,14,C,SAMARINESTI
81754,20,GORJ,14,C,SACELU
81816,20,GORJ,14,C,SAULESTI
81861,20,GORJ,14,C,SCOARTA
81987,20,GORJ,14,C,SCHELA
82047,20,GORJ,14,C,SLIVILESTI
82136,20,GORJ,14,C,STANESTI
82243,20,GORJ,14,C,STEJARI
82314,20,GORJ,14,C,STOINA
82396,20,GORJ,14,C,TELESTI
82555,20,GORJ,14,C,TURBUREA
82680,20,GORJ,14,C,TINTARENI
82733,20,GORJ,14,C,URDARI
82779,20,GORJ,14,C,VAGIULESTI
82831,20,GORJ,14,C,VLADIMIR
77910,20,GORJ,14,C,BALESTI
78089,20,GORJ,14,C,TURCINESTI
190,21,HARGHITA,11,CJ,CONSILIUL JUDETEAN
83320,21,HARGHITA,12,M,Miercurea-Ciuc
83133,21,HARGHITA,12,M,Odorheiu-Secuiesc
83632,21,HARGHITA,12,M,Topliţa
83561,21,HARGHITA,12,M,Gheorgheni
83428,21,HARGHITA,13,O,Băile-Tuşnad
83464,21,HARGHITA,13,O,Bălan
83491,21,HARGHITA,13,O,Borsec
83525,21,HARGHITA,13,O,Cristuru-Secuiesc
83749,21,HARGHITA,13,O,Vlăhiţa
83785,21,HARGHITA,14,C,Atid
83847,21,HARGHITA,14,C,Avrămeşti
83936,21,HARGHITA,14,C,Bilbor
83151,21,HARGHITA,14,C,Brădeşti
83963,21,HARGHITA,14,C,Căpâlniţa
86461,21,HARGHITA,14,C,Ciceu
83981,21,HARGHITA,14,C,Ciucsângeorgiu
84086,21,HARGHITA,14,C,Ciumani
84102,21,HARGHITA,14,C,Cârţa
84148,21,HARGHITA,14,C,Corbu
84175,21,HARGHITA,14,C,Corund
86446,21,HARGHITA,14,C,Cozmeni
84237,21,HARGHITA,14,C,Dăneşti
84264,21,HARGHITA,14,C,Dealu
84344,21,HARGHITA,14,C,Ditrău
84380,21,HARGHITA,14,C,Dârjiu
83197,21,HARGHITA,14,C,Feliceni
84415,21,HARGHITA,14,C,Frumoasa
84460,21,HARGHITA,14,C,Gălăuţaş
84558,21,HARGHITA,14,C,Joseni
84594,21,HARGHITA,14,C,Lăzarea
86479,21,HARGHITA,14,C,Leliceni
84629,21,HARGHITA,14,C,Lueta
84656,21,HARGHITA,14,C,Lunca de Jos
84754,21,HARGHITA,14,C,Lunca de Sus
84825,21,HARGHITA,14,C,Lupeni
86438,21,HARGHITA,14,C,Mădăraş
84923,21,HARGHITA,14,C,Mărtiniş
85056,21,HARGHITA,14,C,Mereşti
85074,21,HARGHITA,14,C,Mihăileni
85127,21,HARGHITA,14,C,Mugeni
85243,21,HARGHITA,14,C,Ocland
83375,21,HARGHITA,14,C,Păuleni-Ciuc
85289,21,HARGHITA,14,C,Plăieşii de Jos
86487,21,HARGHITA,14,C,Porumbeni
85341,21,HARGHITA,14,C,Praid
86495,21,HARGHITA,14,C,Racu
85412,21,HARGHITA,14,C,Remetea
86501,21,HARGHITA,14,C,Satu-Mare
85467,21,HARGHITA,14,C,Săcel
85528,21,HARGHITA,14,C,Sărmaş
85582,21,HARGHITA,14,C,Secuieni
85626,21,HARGHITA,14,C,Siculeni
85680,21,HARGHITA,14,C,Sâncrăieni
85760,21,HARGHITA,14,C,Sândominic
85788,21,HARGHITA,14,C,Sânmartin
85840,21,HARGHITA,14,C,Sânsimion
86519,21,HARGHITA,14,C,Sântimbru
85877,21,HARGHITA,14,C,Subcetate
85920,21,HARGHITA,14,C,Suseni
85984,21,HARGHITA,14,C,Şimoneşti
86453,21,HARGHITA,14,C,Tomeşti
86133,21,HARGHITA,14,C,Tulgheş
86188,21,HARGHITA,14,C,Tuşnad
86222,21,HARGHITA,14,C,Ulieş
86311,21,HARGHITA,14,C,Vărşag
86339,21,HARGHITA,14,C,Voşlobeni
86366,21,HARGHITA,14,C,Zetea
207,22,HUNEDOARA,11,CJ,CONSILIUL JUDETEAN
86687,22,HUNEDOARA,12,M,DEVA
87291,22,HUNEDOARA,12,M,BRAD
86810,22,HUNEDOARA,12,M,HUNEDOARA
87059,22,HUNEDOARA,12,M,LUPENI
87638,22,HUNEDOARA,12,M,ORASTIE
86990,22,HUNEDOARA,12,M,PETROSANI
87175,22,HUNEDOARA,12,M,VULCAN
87219,22,HUNEDOARA,13,O,ANINOASA
87424,22,HUNEDOARA,13,O,CALAN
89561,22,HUNEDOARA,13,O,GEOAGIU
87576,22,HUNEDOARA,13,O,HATEG
87077,22,HUNEDOARA,13,O,PETRILA
87665,22,HUNEDOARA,13,O,SIMERIA
87139,22,HUNEDOARA,13,O,URICANI
87745,22,HUNEDOARA,14,C,BAIA DE CRIS
87843,22,HUNEDOARA,14,C,BALSA
87996,22,HUNEDOARA,14,C,BARU MARE
88047,22,HUNEDOARA,14,C,BACIA
88092,22,HUNEDOARA,14,C,BAITA
87246,22,HUNEDOARA,14,C,BANITA
88216,22,HUNEDOARA,14,C,BATRANA
88261,22,HUNEDOARA,14,C,BERIU
88350,22,HUNEDOARA,14,C,BLAJENI
88449,22,HUNEDOARA,14,C,BOSOROD
88546,22,HUNEDOARA,14,C,BRANISCA
88644,22,HUNEDOARA,14,C,BRETEA ROMANA
88788,22,HUNEDOARA,14,C,BUCES
88868,22,HUNEDOARA,14,C,BUCURESCI
88920,22,HUNEDOARA,14,C,BULZESTI
89026,22,HUNEDOARA,14,C,BUNILA
89080,22,HUNEDOARA,14,C,BURJUC
89151,22,HUNEDOARA,14,C,CERBAL
89240,22,HUNEDOARA,14,C,CERTEJUL DE SUS
86749,22,HUNEDOARA,14,C,CARJITI
87362,22,HUNEDOARA,14,C,CRISCIOR
89348,22,HUNEDOARA,14,C,DENSUS
89428,22,HUNEDOARA,14,C,DOBRA
91731,22,HUNEDOARA,14,C,GENERAL BERTHELOT
86883,22,HUNEDOARA,14,C,GHELARI
89687,22,HUNEDOARA,14,C,GURASADA
89801,22,HUNEDOARA,14,C,HARAU
89856,22,HUNEDOARA,14,C,ILIA
89954,22,HUNEDOARA,14,C,LAPUGIU DE SUS
90066,22,HUNEDOARA,14,C,LELESE
90119,22,HUNEDOARA,14,C,LUNCA CERNII
90208,22,HUNEDOARA,14,C,LUNCOIUL DE JOS
90262,22,HUNEDOARA,14,C,MARTINESTI
90342,22,HUNEDOARA,14,C,ORASTIOARA DE SUS
90431,22,HUNEDOARA,14,C,PESTISU MIC
90538,22,HUNEDOARA,14,C,PUI
90663,22,HUNEDOARA,14,C,RAPOLTU MARE
90725,22,HUNEDOARA,14,C,RACHITOVA
90805,22,HUNEDOARA,14,C,RIBITA
90878,22,HUNEDOARA,14,C,RIU DE MORI
90994,22,HUNEDOARA,14,C,ROMOS
91054,22,HUNEDOARA,14,C,SARMISEGETUSA
91116,22,HUNEDOARA,14,C,SALASU DE SUS
91232,22,HUNEDOARA,14,C,SINTAMARIA ORLEA
91330,22,HUNEDOARA,14,C,SOIMUS
86936,22,HUNEDOARA,14,C,TELIUC
91447,22,HUNEDOARA,14,C,TOMESTI
91535,22,HUNEDOARA,14,C,TOPLITA
91624,22,HUNEDOARA,14,C,TOTESTI
91688,22,HUNEDOARA,14,C,TURDAS
91795,22,HUNEDOARA,14,C,VATA DE JOS
91937,22,HUNEDOARA,14,C,VALISOARA
91982,22,HUNEDOARA,14,C,VETEL
92097,22,HUNEDOARA,14,C,VORTA
92177,22,HUNEDOARA,14,C,ZAM
216,23,IALOMITA,11,CJ,CONSILIUL JUDETEAN
92658,23,IALOMITA,12,M,MUN. SLOBOZIA
100683,23,IALOMITA,12,M,MUN. URZICENI
92701,23,IALOMITA,12,M,MUN. FETESTI
92765,23,IALOMITA,13,O,ORAS TANDAREI
92836,23,IALOMITA,13,O,ORAS AMARA
102749,23,IALOMITA,13,O,ORAS FIERBINTI TARG
93067,23,IALOMITA,13,O,ORAS CAZANESTI
100754,23,IALOMITA,14,C,ADANCATA
92783,23,IALOMITA,14,C,ALBESTI
100852,23,IALOMITA,14,C,ALEXENI
179793,23,IALOMITA,14,C,BUIESTI
92872,23,IALOMITA,14,C,ANDRASESTI
100870,23,IALOMITA,14,C,ARMASESTI
100923,23,IALOMITA,14,C,AXINTELE
92907,23,IALOMITA,14,C,BALACIU
101056,23,IALOMITA,14,C,BARCANESTI
92989,23,IALOMITA,14,C,BORDUSANI
101243,23,IALOMITA,14,C,BRAZII
93021,23,IALOMITA,14,C,BUCU
179971,23,IALOMITA,14,C,COLELIA
100709,23,IALOMITA,14,C,CIOCARLIA
93101,23,IALOMITA,14,C,CIOCHINA
93156,23,IALOMITA,14,C,CIULNITA
93209,23,IALOMITA,14,C,COCORA
93236,23,IALOMITA,14,C,COSAMBESTI
102240,23,IALOMITA,14,C,COSERENI
102641,23,IALOMITA,14,C,DRAGOESTI
102703,23,IALOMITA,14,C,DRIDU
93575,23,IALOMITA,14,C,FACAENI
179800,23,IALOMITA,14,C,MAIA
93646,23,IALOMITA,14,C,GIURGENI
93600,23,IALOMITA,14,C,GHEORGHE DOJA
93628,23,IALOMITA,14,C,GHEORGHE LAZAR
103283,23,IALOMITA,14,C,GARBOVI
93717,23,IALOMITA,14,C,GRINDU
93735,23,IALOMITA,14,C,GRIVITA
103862,23,IALOMITA,14,C,ION ROATA
103960,23,IALOMITA,14,C,JILAVELE
100736,23,IALOMITA,14,C,MANASIA
94045,23,IALOMITA,14,C,MILOSESTI
93995,23,IALOMITA,14,C,M. KOGALN.
94081,23,IALOMITA,14,C,MOVILA
104270,23,IALOMITA,14,C,MOVILITA
94107,23,IALOMITA,14,C,M. BUZAU
94161,23,IALOMITA,14,C,PERIETI
94269,23,IALOMITA,14,C,REVIGA
94330,23,IALOMITA,14,C,SALCIOARA
94376,23,IALOMITA,14,C,SAVENI
94429,23,IALOMITA,14,C,SCANTEIA
94456,23,IALOMITA,14,C,SFANTUL GHEORGHE
105026,23,IALOMITA,14,C,SINESTI
94492,23,IALOMITA,14,C,STELNICA
94535,23,IALOMITA,14,C,SUDITI
94688,23,IALOMITA,14,C,VALEA CIORII
105794,23,IALOMITA,14,C,VALEA MACRISULUI
94795,23,IALOMITA,14,C,VLADENI
179702,23,IALOMITA,14,C,TRAIAN
179819,23,IALOMITA,14,C,OGRADA
179784,23,IALOMITA,14,C,BORANESTI
179828,23,IALOMITA,14,C,ROSIORI
179999,23,IALOMITA,14,C,MOLDOVENI
180019,23,IALOMITA,14,C,SARATENI
180000,23,IALOMITA,14,C,PLATONESTI
179980,23,IALOMITA,14,C,MARCULESTI
180046,23,IALOMITA,14,C,GURA IALOMITEI
180064,23,IALOMITA,14,C,BARBULESTI
225,24,IASI,11,CJ,CONSILIUL JUDETEAN
95060,24,IASI,12,M,MUNICIPIUL IASI
95391,24,IASI,12,M,MUNICIPIUL PASCANI
95355,24,IASI,13,O,ORAS HARLAU
95471,24,IASI,13,O,ORAS TARGU FRUMOS
98373,24,IASI,13,O,ORAS PODU ILOAIE
95612,24,IASI,14,C,Comuna ALEX. I. CUZA
95667,24,IASI,14,C,Comuna ANDRIESENI
95747,24,IASI,14,C,Comuna ARONEANU
100273,24,IASI,14,C,Comuna BALS
95792,24,IASI,14,C,Comuna BALTATI
95872,24,IASI,14,C,Comuna BELCESTI
95943,24,IASI,14,C,Comuna BIVOLARI
95088,24,IASI,14,C,Comuna BIRNOVA
96003,24,IASI,14,C,UNGHENI (FOST BOSIA)
96058,24,IASI,14,C,Comuna BRAESTI
96110,24,IASI,14,C,Comuna BUTEA
96147,24,IASI,14,C,Comuna CEPLENITA
100362,24,IASI,14,C,Comuna CIOHORANI
96192,24,IASI,14,C,Comuna CIORTESTI
96254,24,IASI,14,C,Comuna CIUREA
96334,24,IASI,14,C,Comuna COARNELE CAPREI
96370,24,IASI,14,C,Comuna COMARNA
100282,24,IASI,14,C,Comuna COSTESTI
96423,24,IASI,14,C,Comuna COSTULENI
96478,24,IASI,14,C,Comuna COTNARI
96593,24,IASI,14,C,Comuna COZMESTI
96637,24,IASI,14,C,Comuna CRISTESTI
96664,24,IASI,14,C,Comuna CUCUTENI
96717,24,IASI,14,C,Comuna DAGITA
96815,24,IASI,14,C,Comuna DELENI
96888,24,IASI,14,C,Comuna DOBROVAT
96904,24,IASI,14,C,Comuna DOLHESTI
100308,24,IASI,14,C,Comuna DRAGUSENI
96940,24,IASI,14,C,Comuna DUMESTI
97009,24,IASI,14,C,Comuna ERBICENI
100317,24,IASI,14,C,Comuna FANTANELE
97063,24,IASI,14,C,Comuna FOCURI
97090,24,IASI,14,C,Comuna GOLAESTI
97189,24,IASI,14,C,Comuna GORBAN
97241,24,IASI,14,C,Comuna GRAJDURI
97321,24,IASI,14,C,Comuna GROPNITA
97394,24,IASI,14,C,Comuna GROZESTI
97438,24,IASI,14,C,Comuna HALAUCESTI
100326,24,IASI,14,C,Comuna HARMANESTI
97465,24,IASI,14,C,Comuna HELESTENI
95159,24,IASI,14,C,Comuna HOLBOCA
97517,24,IASI,14,C,Comuna HORLESTI
97553,24,IASI,14,C,Comuna IPATELE
97606,24,IASI,14,C,Comuna LESPEZI
97679,24,IASI,14,C,Comuna LETCANI
97722,24,IASI,14,C,Comuna LUNGANI
97777,24,IASI,14,C,Comuna MADARJAC
97811,24,IASI,14,C,Comuna MIRCESTI
97875,24,IASI,14,C,Comuna MIRONEASA
97919,24,IASI,14,C,Comuna MIROSLAVA
98051,24,IASI,14,C,Comuna MIROSLOVESTI
